generation,gain_enemy_2,gain_enemy_4,gain_enemy_6,kill_enemy_2,kill_enemy_4,kill_enemy_6,sigma_0,sigma_1,sigma_2,sigma_3
60,48.0,-52.5,-42.5,1.0,0.0,0.0,0.04913114700357165,0.05673645921470481,0.09329418633974029,0.07946097284040742
60,8.0,-42.5,-72.5,0.75,0.0,0.0,0.07120343388622158,0.0627386036952701,0.031727916665161254,0.054205332138859405
60,47.5,-52.5,-40.0,1.0,0.0,0.0,0.0753076318188454,0.06664291690425322,0.04867191651708623,0.0707104690364845
60,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.060508265162163,0.07240050908772848,0.0846495490802573,0.07776941708278327
60,10.0,-90.0,-62.5,0.5,0.0,0.0,0.09695543356117359,0.03871313383337755,0.08361293971448772,0.06511583382973088
60,10.5,-87.5,-47.5,0.5,0.0,0.0,0.05700952156752454,0.04889696408959888,0.05607297725893081,0.09416588614208295
60,45.5,-57.5,-55.0,1.0,0.0,0.0,0.06874213874970914,0.07752842826843476,0.057749611753658676,0.06947041537607342
60,24.5,-57.5,-52.5,1.0,0.0,0.0,0.055900221744666884,0.047655586770712244,0.0534957366224456,0.08572258690741741
60,23.0,-47.5,-52.5,0.75,0.0,0.0,0.1,0.05980792606917762,0.1,0.08490163811107042
60,21.5,-60.0,-45.0,1.0,0.0,0.0,0.08993472484348267,0.06084010866517381,0.06349787945605191,0.07016506577231832
60,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06572905065403825,0.05421378189512197,0.0852894631816043,0.08994237029706735
60,24.5,-60.0,-57.5,1.0,0.0,0.0,0.05586343222611539,0.05114603700271309,0.1,0.09181527266077148
60,48.5,-52.5,-47.5,1.0,0.0,0.0,0.049845426876612565,0.08223158763433068,0.1,0.08272830086296042
60,47.5,-52.5,-47.5,1.0,0.0,0.0,0.09555495384149178,0.05661884793948049,0.1,0.07395824154194997
60,44.0,-55.0,-45.0,1.0,0.0,0.0,0.0512311552044718,0.05631998864217748,0.07713202207435857,0.06257561889645487
60,36.0,-55.0,-52.5,1.0,0.0,0.0,0.05609604880532434,0.08123034164316996,0.06160977207330522,0.09464325222646888
60,46.5,-52.5,-50.0,1.0,0.0,0.0,0.05470459457888244,0.04761332633420456,0.07608733657646195,0.0817434607847946
60,24.5,-57.5,-57.5,1.0,0.0,0.0,0.06672673690408475,0.049979430384865756,0.08414988413759258,0.064564790849192
60,48.0,-52.5,-47.5,1.0,0.0,0.0,0.060405380564222046,0.055425484669587646,0.09561622653682908,0.05178328533071142
60,23.5,-57.5,-47.5,1.0,0.0,0.0,0.04298370921446553,0.0777890421333816,0.05451203247701673,0.058535578425936714
60,46.0,-52.5,-55.0,1.0,0.0,0.0,0.07404262342009334,0.1,0.060367721948057666,0.05496810200570393
60,24.0,-52.5,-50.0,0.5,0.0,0.0,0.05191137617408513,0.1,0.08361643479754538,0.052395311931750066
60,45.0,-52.5,-55.0,1.0,0.0,0.0,0.0444629789050918,0.05362296848910081,0.07714581076917838,0.0618893708712583
60,15.5,-42.5,-85.0,0.5,0.0,0.0,0.06909002418444592,0.05691426024737176,0.06794673495940193,0.0806895328730335
60,17.5,-37.5,-85.0,0.5,0.0,0.0,0.05300822726575272,0.07320153771905871,0.07507144676684405,0.07893499622477684
60,23.0,-45.0,-50.0,0.75,0.0,0.0,0.03158338918854083,0.0536947102251701,0.1,0.07588833680730725
60,58.5,-82.5,-52.5,1.0,0.0,0.0,0.06915647636193112,0.07711699853143746,0.0922190073390579,0.06499963992660003
60,22.0,-60.0,-57.5,1.0,0.0,0.0,0.04122512063064444,0.06540851088582103,0.07456665345858542,0.08748746167058495
60,55.5,-87.5,-50.0,1.0,0.0,0.0,0.06035652937213323,0.06405867960719568,0.08448322858314561,0.1
60,36.0,-52.5,-37.5,1.0,0.0,0.0,0.058450258477087944,0.07477325167893471,0.06463763906998593,0.0849869414494678
60,34.5,-55.0,-60.0,1.0,0.0,0.0,0.061647911408094606,0.08619701137363252,0.05917948206100947,0.07084192131128704
60,35.5,-57.5,-52.5,1.0,0.0,0.0,0.09582909263779733,0.09234441661192465,0.09111021688345995,0.08697038062464692
60,48.5,-55.0,-52.5,1.0,0.0,0.0,0.04701175042297896,0.08446215239163024,0.04741678291424318,0.08278715618770464
60,48.5,-52.5,-57.5,1.0,0.0,0.0,0.03447769977704603,0.05013168435160779,0.0981471638894376,0.07192618464504481
60,35.5,-55.0,-52.5,1.0,0.0,0.0,0.1,0.08973009074530466,0.08717792587658736,0.1
60,35.5,-55.0,-45.0,1.0,0.0,0.0,0.05793956814377756,0.08760773127251498,0.08657600191958395,0.07804115058001661
60,29.5,-72.5,-67.5,1.0,0.0,0.0,0.06965575226253694,0.07200521750437697,0.06612072730782369,0.07836773450129667
60,22.0,-65.0,-47.5,1.0,0.0,0.0,0.04284689443820051,0.058688102256120256,0.1,0.05757505199342035
60,37.0,-52.5,-57.5,1.0,0.0,0.0,0.05372598623582016,0.07131756873269908,0.07366675048735821,0.1
60,22.0,-60.0,-50.0,1.0,0.0,0.0,0.06836113091587424,0.06218446709667115,0.07203005905226943,0.07812761192231431
60,7.5,-52.5,-62.5,0.75,0.0,0.0,0.05552329636082197,0.09194550099278197,0.08050129601946276,0.07949431509093965
60,34.5,-55.0,-55.0,1.0,0.0,0.0,0.08325842466605687,0.0875441923186123,0.09074353154375886,0.0666902797387741
60,35.5,-55.0,-50.0,1.0,0.0,0.0,0.057176381485981045,0.053772951294343944,0.050438602411588464,0.05974400430006159
60,23.0,-57.5,-42.5,1.0,0.0,0.0,0.08505707281904767,0.056547954252419534,0.08293214971828634,0.06719643596090041
60,21.5,-65.0,-45.0,1.0,0.0,0.0,0.07941161804153024,0.0820528717365921,0.05965438826056314,0.05847884090089237
60,31.0,-57.5,-52.5,1.0,0.0,0.0,0.07068950299843943,0.08232266495982636,0.07814542449545074,0.08134778887960345
60,28.0,-70.0,-62.5,1.0,0.0,0.0,0.06464735630778232,0.06643619666972239,0.07088001955378137,0.06045792483159015
60,47.0,-55.0,-67.5,1.0,0.0,0.0,0.09406004048128877,0.05803976281902235,0.07089714113138924,0.0703838182616987
60,41.0,-67.5,-62.5,1.0,0.0,0.0,0.04139166833303775,0.0786561404064237,0.05501733252624867,0.07156700233828514
60,21.0,-57.5,-52.5,1.0,0.0,0.0,0.05594432640578378,0.09057101574599036,0.0688169243129177,0.06848498740272345
60,46.5,-55.0,-35.0,1.0,0.0,0.0,0.08163307794238057,0.08901551275577194,0.0771816147437984,0.08203619524104513
60,45.5,-52.5,-35.0,1.0,0.0,0.0,0.07043900213882509,0.05535858567860029,0.08403992988988733,0.07139110908248188
60,48.5,-50.0,-35.0,1.0,0.0,0.0,0.08926648874173196,0.07697375178060749,0.1,0.08324324631352203
60,26.0,-85.0,-57.5,1.0,0.0,0.0,0.1,0.08343875089730231,0.07397925817560062,0.1
60,39.0,-47.5,-50.0,1.0,0.0,0.0,0.07989526035806327,0.09757470852036706,0.09237089844404603,0.1
60,44.5,-52.5,-60.0,1.0,0.0,0.0,0.05550295938108532,0.04052765869372828,0.062015794955726504,0.05835886442827399
60,33.0,-52.5,-65.0,0.75,0.0,0.0,0.041872486835228206,0.1,0.09767317130232749,0.08084663651397085
60,47.5,-57.5,-45.0,1.0,0.0,0.0,0.06722130359604998,0.05327365910869145,0.06315599489040719,0.05033121843247325
60,46.0,-50.0,-45.0,1.0,0.0,0.0,0.08587699046961371,0.06861209928543324,0.08671981328035232,0.08339247977360285
61,40.5,-50.0,-35.0,1.0,0.0,0.0,0.06584815224027277,0.040149920288783315,0.08225655189309578,0.0801864986969109
61,48.5,-52.5,-35.0,1.0,0.0,0.0,0.048923066380230654,0.04204644910997966,0.09475696897026077,0.07284542544374326
61,36.0,-52.5,-37.5,1.0,0.0,0.0,0.06819116247861094,0.07112613447537677,0.0519942008706319,0.09281779431825218
61,46.5,-55.0,-35.0,1.0,0.0,0.0,0.06913574533524716,0.1,0.062361390089404715,0.082509957047094
61,45.5,-52.5,-35.0,1.0,0.0,0.0,0.0698308376208242,0.0633350801881597,0.0894043081364906,0.06935601243395051
61,48.5,-50.0,-35.0,1.0,0.0,0.0,0.059362645201755146,0.07841966341636493,0.07947023742286567,0.1
61,48.5,-52.5,-35.0,1.0,0.0,0.0,0.09035781547584408,0.08114303455920946,0.082394244800471,0.1
61,48.0,-52.5,-57.5,1.0,0.0,0.0,0.048441352096729916,0.07203920129170653,0.07931469988980616,0.07159735359449416
61,43.5,-57.5,-52.5,1.0,0.0,0.0,0.05646335073202767,0.06474605153989825,0.09300639171713386,0.06196807231649412
61,15.5,-37.5,-85.0,0.5,0.0,0.0,0.055750036192521675,0.05369790785758454,0.08328218482845481,0.1
61,45.5,-52.5,-55.0,1.0,0.0,0.0,0.06452082234546233,0.05017249523125377,0.062331297105033184,0.06629899120403042
61,13.5,-42.5,-70.0,0.5,0.0,0.0,0.058388835919401694,0.09607364374867293,0.08477415435028213,0.08727596403241436
61,43.5,-52.5,-52.5,1.0,0.0,0.0,0.07234044648893553,0.06731567778377887,0.07447435225307239,0.0950345344980428
61,47.5,-50.0,-55.0,1.0,0.0,0.0,0.04044685770208246,0.0843543868618023,0.06690244129821571,0.0539982783374962
61,18.5,-70.0,-57.5,1.0,0.0,0.0,0.05332276014159148,0.029863955897150806,0.0565379493005254,0.08620986162742429
61,47.5,-57.5,-55.0,1.0,0.0,0.0,0.07660292387349242,0.07903028621462597,0.1,0.1
61,28.5,-50.0,-42.5,0.75,0.0,0.0,0.038961298257004257,0.05873631919853945,0.08454755289398386,0.05664404195062891
61,36.5,-55.0,-52.5,1.0,0.0,0.0,0.06534473131063817,0.07303442111702105,0.0542494150532484,0.09831794101144964
61,34.0,-45.0,-55.0,0.75,0.0,0.0,0.08763033969754756,0.06364598360334722,0.05952503350227318,0.09563189513517983
61,48.5,-55.0,-47.5,1.0,0.0,0.0,0.042508472895991335,0.07757362251160918,0.052069686853269376,0.06944973279944522
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.07334050851343478,0.07602243130040097,0.08941513370606428,0.09047232674816069
61,44.5,-55.0,-52.5,1.0,0.0,0.0,0.04990959265920345,0.034455861452613167,0.054649783989213864,0.07115855659782226
61,47.0,-52.5,-35.0,1.0,0.0,0.0,0.048480204990056085,0.07159447595659729,0.0915497576372438,0.09373310863372822
61,22.5,-55.0,-47.5,1.0,0.0,0.0,0.03765711239345016,0.06932700001452471,0.0873885403730178,0.1
61,36.5,-52.5,-45.0,1.0,0.0,0.0,0.06131618373842729,0.05997492832011957,0.06072708109792923,0.061367379380446264
61,47.5,-52.5,-35.0,1.0,0.0,0.0,0.06780554458648742,0.051619004243028704,0.0914962674319439,0.08347539244557668
61,3.0,-90.0,-70.0,0.5,0.0,0.0,0.07444903039378982,0.08824920661223208,0.05588545131437179,0.1
61,45.5,-55.0,-57.5,1.0,0.0,0.0,0.053970270647602334,0.07782828834906617,0.08437897039145575,0.06961051025749032
61,22.0,-65.0,-47.5,1.0,0.0,0.0,0.06463219757340893,0.05973918154191357,0.07066286499607778,0.07209805321781206
61,7.5,-50.0,-85.0,0.5,0.0,0.0,0.09503269954944889,0.06789091426620315,0.06750047760693405,0.05470353374893622
61,45.0,-55.0,-52.5,1.0,0.0,0.0,0.09079143650063698,0.060641459800404876,0.05015903679900298,0.07161879442423938
61,45.5,-55.0,-55.0,1.0,0.0,0.0,0.07911629551449026,0.074400944324404,0.05300328933248726,0.055401330776398826
61,28.5,-52.5,-47.5,0.75,0.0,0.0,0.08846535377992946,0.1,0.09673623806267079,0.07075922684403207
61,48.0,-52.5,-50.0,1.0,0.0,0.0,0.049455893140757046,0.07567183412154145,0.07977027470881738,0.08692229709607746
61,29.5,-65.0,-60.0,1.0,0.0,0.0,0.05285509685958621,0.0797049665143365,0.0660451850371655,0.08225509546398369
61,47.0,-57.5,-55.0,1.0,0.0,0.0,0.056330099399589106,0.1,0.0676195280857327,0.09623669706174903
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04626625902736491,0.06269232061235827,0.0933244121190576,0.07913918880514346
61,21.5,-65.0,-45.0,1.0,0.0,0.0,0.05729723297931503,0.061519114034885976,0.09806648928684164,0.07127945560649941
61,47.5,-55.0,-52.5,1.0,0.0,0.0,0.05055568719355816,0.061638051749516566,0.0761209589358303,0.053171581974829234
61,24.5,-67.5,-60.0,1.0,0.0,0.0,0.04336973326439804,0.061311794398124383,0.09203041798117666,0.055716179234907626
61,40.5,-50.0,-52.5,1.0,0.0,0.0,0.07245336293550207,0.07744716515078354,0.07450604542636771,0.07669902274402077
61,22.0,-62.5,-47.5,1.0,0.0,0.0,0.09448980958294974,0.06548123709944953,0.06355475099447475,0.1
61,34.5,-55.0,-60.0,1.0,0.0,0.0,0.03783110457574042,0.05976691539997589,0.08890452610165635,0.07727589945936997
61,45.0,-52.5,-45.0,1.0,0.0,0.0,0.058019620332320936,0.06587494636049822,0.08663920628000081,0.054156780847310265
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04862742657935895,0.09941579167514562,0.08430755701795452,0.07527349535145625
61,37.0,-57.5,-55.0,1.0,0.0,0.0,0.04857466115418365,0.05270679487407826,0.07892094819130022,0.1
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.053021138330057525,0.07852527204397777,0.09313211436935402,0.0762600104124583
61,46.5,-55.0,-57.5,1.0,0.0,0.0,0.04430778223357367,0.09262221545910632,0.04865776990356226,0.08098241822299468
61,46.5,-52.5,-42.5,1.0,0.0,0.0,0.05172483158043789,0.0852776559767136,0.07624434973719704,0.05116281416245996
61,45.0,-52.5,-55.0,1.0,0.0,0.0,0.09791644251213925,0.09578736009073838,0.09461664955665239,0.1
61,26.0,-67.5,-60.0,1.0,0.0,0.0,0.043579749327299785,0.06729708922210673,0.04519368234463705,0.07688516787540213
61,35.5,-57.5,-52.5,1.0,0.0,0.0,0.061280763405544766,0.0857646578223106,0.06305178850759367,0.06725232954564593
61,20.5,-60.0,-47.5,1.0,0.0,0.0,0.07543755178575404,0.067160236626218,0.07694605133729986,0.08252657978178965
61,41.5,-52.5,-50.0,1.0,0.0,0.0,0.07388017790211382,0.05968237314794659,0.0921738936676716,0.06956836459730081
61,48.0,-60.0,-82.5,1.0,0.0,0.0,0.06306647968849591,0.07651506903587603,0.04931072068001889,0.1
61,6.0,-90.0,-95.0,0.5,0.0,0.0,0.05626906043642502,0.1,0.1,0.06824875618811158
61,45.0,-55.0,-52.5,1.0,0.0,0.0,0.0555934524962327,0.05175392372385959,0.08605649277045752,0.08873914308349266
61,48.5,-52.5,-45.0,1.0,0.0,0.0,0.07153645732439869,0.1,0.09501928463825134,0.07489282744980932
61,31.5,-60.0,-52.5,1.0,0.0,0.0,0.04831153780232971,0.07865915515917468,0.07111058966731956,0.04848930659123121
61,44.0,-55.0,-92.5,1.0,0.0,0.0,0.1,0.06900664741230375,0.06489161174631207,0.05482985520249318
61,56.0,-77.5,-57.5,1.0,0.0,0.0,0.1,0.061252713194208296,0.07126925011063752,0.07579538365835858
61,22.5,-70.0,-47.5,1.0,0.0,0.0,0.057718462610500385,0.04791330624934742,0.058036269658515625,0.06746232514264676
61,21.5,-65.0,-50.0,1.0,0.0,0.0,0.04402638607407683,0.0791291682287064,0.09499473005827384,0.07759759277732368
61,24.5,-85.0,-52.5,1.0,0.0,0.0,0.06844684795017703,0.07007236364935322,0.08527256733138092,0.1
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05398638969903506,0.07762812665847295,0.05830007492428297,0.08494300074510187
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.07751046290128516,0.05881709753416976,0.1,0.1
61,47.5,-52.5,-45.0,1.0,0.0,0.0,0.08374857997467153,0.05299420492771317,0.0901889508888651,0.05964715658011864
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.07390552787720828,0.08414642819448856,0.07598910877833541,0.08930746227694603
61,48.0,-50.0,-45.0,1.0,0.0,0.0,0.06968304348089079,0.1,0.06645107992449358,0.1
61,53.0,-85.0,-55.0,1.0,0.0,0.0,0.07802128838105055,0.1,0.04685669148540776,0.1
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04686544873367897,0.05880720982569579,0.08481476363887466,0.0617729534957711
61,40.5,-67.5,-60.0,1.0,0.0,0.0,0.06343309940847981,0.04770324839340264,0.04165468143459176,0.05975711548963805
61,55.5,-77.5,-62.5,1.0,0.0,0.0,0.06843833519352295,0.0605244348220762,0.05194696869943864,0.06627743049602805
61,6.0,-90.0,-77.5,0.5,0.0,0.0,0.06672745022164249,0.05619559255099615,0.1,0.08242715867225393
61,-47.5,-90.0,-100.0,0.0,0.0,0.0,0.05578074850481676,0.1,0.05785869719709553,0.1
61,48.5,-52.5,-47.5,1.0,0.0,0.0,0.05223639486514311,0.08096716143239407,0.0518599703067108,0.08665853880116027
61,46.5,-55.0,-55.0,1.0,0.0,0.0,0.07776481627732208,0.08318722529754702,0.057676847065817174,0.07205778188045917
61,17.5,-57.5,-57.5,1.0,0.0,0.0,0.05860832902732935,0.09268588372414537,0.1,0.06687158882044048
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06010419471528344,0.08426358155474743,0.09538465253533926,0.07648804938786366
61,45.0,-47.5,-52.5,1.0,0.0,0.0,0.06153021564175467,0.0957480893151403,0.0697731779248294,0.0573908664530845
61,48.0,-52.5,-52.5,1.0,0.0,0.0,0.09111511886378923,0.09189468748788139,0.07217014967395244,0.055428282057781254
61,48.0,-52.5,-45.0,1.0,0.0,0.0,0.039162666414166124,0.05456296121090197,0.06045394571238777,0.05707088360775159
61,74.0,-75.0,-92.5,1.0,0.0,0.0,0.07594039956442679,0.1,0.07161903584640528,0.08671785610796674
61,48.0,-52.5,-45.0,1.0,0.0,0.0,0.06816151924858857,0.08896218305576788,0.08114211707853815,0.08976429714839035
61,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04915052615969914,0.08783105164728755,0.07919768391081121,0.08528090596471143
61,46.5,-55.0,-55.0,1.0,0.0,0.0,0.049764406277934645,0.1,0.05315904923503417,0.0885444621190457
61,23.5,-57.5,-52.5,1.0,0.0,0.0,0.054026070792297536,0.07742066752953967,0.05903262949829076,0.06954624957488145
61,23.0,-57.5,-55.0,1.0,0.0,0.0,0.055291258683506296,0.08451280728143984,0.04515606615706496,0.07738902358463515
61,7.0,-45.0,-80.0,0.75,0.0,0.0,0.09509205696312285,0.0878392816259269,0.058093333649782496,0.0766749366450744
61,45.5,-55.0,-35.0,1.0,0.0,0.0,0.056518362274563014,0.06051217325149422,0.1,0.0837726368010582
61,6.0,-77.5,-95.0,0.5,0.0,0.0,0.07588010492923537,0.04079441963549528,0.07564772258117519,0.05834362072768779
61,20.0,-57.5,-50.0,1.0,0.0,0.0,0.06554296346509857,0.06365977743942461,0.0664060152111372,0.07369960645229746
61,47.0,-55.0,-52.5,1.0,0.0,0.0,0.06990832075881681,0.06695833011393716,0.05728520025355586,0.05953974312074883
61,21.5,-72.5,-50.0,1.0,0.0,0.0,0.07206640683100235,0.06454728646461938,0.1,0.0789696275081717
61,15.0,-47.5,-85.0,0.5,0.0,0.0,0.07059078224997532,0.053480662121316684,0.05494366584676826,0.07679951174855841
61,35.5,-67.5,-57.5,1.0,0.0,0.0,0.08652407287709969,0.057646378929415897,0.04779252314891902,0.06066157749696967
61,33.5,-55.0,-55.0,1.0,0.0,0.0,0.05089001978914108,0.07578187173462907,0.07367746857475264,0.07419523717011671
61,15.5,-45.0,-85.0,0.5,0.0,0.0,0.1,0.09447021492282971,0.09884868161253045,0.06028564857766612
61,34.5,-55.0,-57.5,1.0,0.0,0.0,0.04705942368617105,0.05755188768994736,0.06421995208805241,0.06660079647581969
61,23.5,-55.0,-52.5,1.0,0.0,0.0,0.06908696921690688,0.051368355195368344,0.09541648524343058,0.06706884981603929
62,40.5,-50.0,-35.0,1.0,0.0,0.0,0.06684511420359598,0.045578665549145816,0.049161363804434095,0.07871607248109062
62,47.5,-55.0,-45.0,1.0,0.0,0.0,0.06999029052425995,0.04141753012907074,0.08466865064815801,0.09073513048432615
62,45.5,-52.5,-35.0,1.0,0.0,0.0,0.06840178968917061,0.09870126808776584,0.09692507731011424,0.07684127752727947
62,48.5,-50.0,-35.0,1.0,0.0,0.0,0.07486527843567374,0.08046802662481307,0.09735719621438026,0.08744613702756834
62,48.5,-52.5,-35.0,1.0,0.0,0.0,0.07100874755332844,0.06022766207205576,0.04867086610029541,0.1
62,47.0,-52.5,-35.0,1.0,0.0,0.0,0.07050110264089274,0.07476329629701269,0.07473547245475429,0.1
62,47.5,-52.5,-35.0,1.0,0.0,0.0,0.05967262389877741,0.06438686482835021,0.1,0.09950151019190971
62,48.0,-52.5,-50.0,1.0,0.0,0.0,0.061281887506362494,0.06923069280866147,0.06517915942434274,0.07036141109956551
62,21.5,-57.5,-55.0,1.0,0.0,0.0,0.05548564312806441,0.06097433373457632,0.06068079718177127,0.05296977379119178
62,44.5,-55.0,-57.5,1.0,0.0,0.0,0.06039099762364556,0.07409994590274276,0.1,0.07561688678052512
62,47.0,-55.0,-35.0,1.0,0.0,0.0,0.06836657085729637,0.1,0.07813928841419075,0.05769206757948052
62,45.0,-52.5,-52.5,1.0,0.0,0.0,0.0781134979864127,0.06497231304806018,0.08830597700088853,0.06857540356892067
62,36.5,-55.0,-52.5,1.0,0.0,0.0,0.045349486102745626,0.06212353911761013,0.06693759233272197,0.0574756297352997
62,32.0,-60.0,-60.0,1.0,0.0,0.0,0.09824864114480282,0.06750944025355055,0.06007765613069689,0.05512736706034239
62,20.5,-60.0,-40.0,1.0,0.0,0.0,0.05422481299553413,0.060006699321117116,0.06912177690625938,0.0917049757226836
62,23.5,-82.5,-57.5,1.0,0.0,0.0,0.05796802356852842,0.1,0.058498399967700676,0.06594713099068966
62,75.5,-55.0,-87.5,1.0,0.0,0.0,0.06900062974269384,0.04960698355481179,0.09496116920630532,0.07315531028855676
62,48.5,-52.5,-57.5,1.0,0.0,0.0,0.05755201953276456,0.08064190855111082,0.08884083053442597,0.08611404288155894
62,19.0,-70.0,-50.0,1.0,0.0,0.0,0.056937514039282655,0.07356549227694474,0.07048939816692024,0.08544575835581925
62,39.5,-52.5,-87.5,0.75,0.0,0.0,0.07398442243358708,0.1,0.1,0.07560236479245042
62,45.5,-52.5,-52.5,1.0,0.0,0.0,0.06202754203562577,0.09583397660953029,0.07281243264646549,0.061975544528177405
62,45.5,-52.5,-57.5,1.0,0.0,0.0,0.04768043532449527,0.05949518577209895,0.05280843176192919,0.09082752649980734
62,21.0,-55.0,-52.5,1.0,0.0,0.0,0.054386546731535056,0.08834316954810056,0.07996742052114873,0.08773283955327463
62,36.5,-57.5,-52.5,1.0,0.0,0.0,0.07260897232909187,0.04460243963934857,0.09208868838128015,0.1
62,30.0,-85.0,-62.5,1.0,0.0,0.0,0.06688272812320524,0.08111224926517402,0.06583187947553787,0.1
62,5.5,-45.0,-57.5,0.5,0.0,0.0,0.06731003152710795,0.05534261075069624,0.0551761923813927,0.1
62,7.5,-52.5,-85.0,0.5,0.0,0.0,0.050410800998280166,0.1,0.09237071440058658,0.06118031547829171
62,20.0,-57.5,-52.5,1.0,0.0,0.0,0.06778936140000122,0.062046683240143494,0.07919193079392607,0.1
62,40.5,-52.5,-50.0,1.0,0.0,0.0,0.05295680087182763,0.0653739761272076,0.07411911888510991,0.06833368172867783
62,56.0,-90.0,-47.5,1.0,0.0,0.0,0.06085055999810036,0.07692644832261786,0.07616951123355568,0.07943396034457985
62,47.5,-52.5,-60.0,1.0,0.0,0.0,0.04073888971391917,0.08253267776181641,0.039307130362899595,0.07283942407307539
62,48.0,-55.0,-50.0,1.0,0.0,0.0,0.07970529675677702,0.042964404943655554,0.060926429503730443,0.0882215212657462
62,21.0,-60.0,-47.5,1.0,0.0,0.0,0.0613144278329011,0.0979562495066114,0.05957734115605101,0.05271004154781759
62,45.5,-57.5,-57.5,1.0,0.0,0.0,0.0718363306034695,0.058826864706984824,0.07474534122655405,0.08432832429198468
62,37.0,-55.0,-52.5,1.0,0.0,0.0,0.043363571796019684,0.047234460640838395,0.08161877254420306,0.06358730717411898
62,46.0,-55.0,-57.5,1.0,0.0,0.0,0.05958078712863106,0.06474152543151185,0.07935764552017197,0.07310034509028178
62,47.5,-55.0,-47.5,1.0,0.0,0.0,0.05320340822873278,0.060457554701800996,0.04866258109363835,0.08867735242729702
62,22.0,-60.0,-52.5,1.0,0.0,0.0,0.052575403978247046,0.069919682915942,0.07172312501017382,0.07391979779256243
62,38.5,-47.5,-62.5,1.0,0.0,0.0,0.05215809639368531,0.08364330969865696,0.054365015285202885,0.0823889031918962
62,3.0,-45.0,-50.0,0.5,0.0,0.0,0.06483304719945159,0.0695200871579227,0.09156086466374026,0.09061075771096694
62,7.5,-45.0,-62.5,0.5,0.0,0.0,0.06608188152060196,0.05462388058156952,0.0881603069760683,0.06627428078462351
62,41.5,-55.0,-50.0,1.0,0.0,0.0,0.045679330739321754,0.07319778886989464,0.05086789170863692,0.08436714386104585
62,32.0,-70.0,-47.5,1.0,0.0,0.0,0.05498752418549081,0.08915038274892159,0.05826551587863293,0.062332095673465794
62,45.5,-52.5,-57.5,1.0,0.0,0.0,0.06705341664369219,0.05486963184615296,0.08426153996874435,0.08012646613197602
62,21.5,-65.0,-62.5,1.0,0.0,0.0,0.1,0.06070228979790094,0.08591114903434727,0.057803206567715815
62,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.04612609056393732,0.04893065477493297,0.04075964474548928,0.08647507772033583
62,25.0,-50.0,-45.0,0.75,0.0,0.0,0.07613830163464311,0.0630694586927546,0.05934167224237514,0.0537063541151081
62,15.5,-47.5,-95.0,0.5,0.0,0.0,0.053504888695886814,0.09539874801448059,0.05354906898478274,0.06306445472351138
62,18.0,-60.0,-52.5,1.0,0.0,0.0,0.08098134998885934,0.08323210933719552,0.052244504565317575,0.04377278836777071
62,35.5,-55.0,-52.5,1.0,0.0,0.0,0.04859307859764354,0.03940983957473216,0.0559517548151826,0.05114839240559491
62,24.0,-52.5,-37.5,0.75,0.0,0.0,0.06436134202271344,0.1,0.08078539288402828,0.07805804211310959
62,15.0,-50.0,-85.0,0.5,0.0,0.0,0.05891482702222096,0.04555875746977837,0.06670015126251144,0.07625007688326173
62,45.5,-55.0,-57.5,1.0,0.0,0.0,0.05567525176806272,0.06246744444103243,0.08959759916363508,0.1
62,48.0,-52.5,-50.0,1.0,0.0,0.0,0.07078185427053273,0.09086852894994714,0.08197768559635721,0.08303855337728636
62,4.5,-45.0,-50.0,0.5,0.0,0.0,0.05375044596377713,0.07753922676211582,0.0615840945058475,0.06513250439890532
62,20.5,-65.0,-52.5,1.0,0.0,0.0,0.0347236129357289,0.1,0.05324466819231821,0.080106624625299
62,43.0,-55.0,-52.5,1.0,0.0,0.0,0.05356794161866645,0.06755977517554387,0.07781683180535,0.07230014855084735
62,47.0,-57.5,-57.5,1.0,0.0,0.0,0.08605158121713903,0.06951418147785508,0.08994960026492856,0.06358370514325873
62,43.5,-50.0,-72.5,0.75,0.0,0.0,0.03471436578633106,0.0681174788958688,0.07288993290719653,0.051149975975397964
62,48.0,-57.5,-45.0,1.0,0.0,0.0,0.058970605441692754,0.1,0.09094183292192985,0.08056551151822286
62,45.0,-52.5,-60.0,1.0,0.0,0.0,0.09473819175967933,0.07128779950679623,0.1,0.07192973264809316
62,20.5,-60.0,-57.5,1.0,0.0,0.0,0.07948987904023538,0.08869244090573514,0.07047015950990589,0.042005951028009254
62,15.5,-40.0,-85.0,0.5,0.0,0.0,0.06190313557116447,0.0736417427925492,0.09443229059038266,0.07470499594488081
62,45.0,-57.5,-60.0,1.0,0.0,0.0,0.03936493402026258,0.06825429621559556,0.07218352500324346,0.0788131142276688
