generation,gain_enemy_2,gain_enemy_6,gain_enemy_7,gain_enemy_8,kill_enemy_2,kill_enemy_6,kill_enemy_7,kill_enemy_8,sigma_0,sigma_1,sigma_2,sigma_3
3,31.0,-62.5,-30.0,25.75000000000025,1.0,0.0,0.0,1.0,0.1427595229685464,0.09640290428679299,0.08071997781607541,0.09038916982312772
3,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.18882670627564488,0.17800659611267203,0.06915102777700123,0.10231813535681986
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.0855119645104709,0.08846466410855784,0.1643258153130694,0.10329161878003439
3,54.0,-77.5,-32.5,27.550000000000253,1.0,0.0,0.0,1.0,0.1399961037629138,0.18770878401829702,0.3,0.18055610512282652
3,15.5,-95.0,-55.0,27.700000000000255,0.5,0.0,0.0,1.0,0.26362521030959485,0.09045098756112793,0.1462440898808414,0.10375183220206563
3,15.5,-95.0,-57.5,-52.5,0.5,0.0,0.0,0.0,0.18399534630353884,0.09011473229588632,0.07685811467829844,0.08519428914916141
3,15.5,-95.0,-57.5,26.050000000000253,0.5,0.0,0.0,1.0,0.19208275954185197,0.13280280765816171,0.26599923007085907,0.1202355822735684
3,48.0,-72.5,-27.5,26.05000000000025,1.0,0.0,0.0,1.0,0.21468610731271467,0.18768305180761127,0.11099191409977188,0.09387592612357473
3,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.16944407931885797,0.13279803216427527,0.3,0.09504540047003177
3,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.1125283380769572,0.11317054190212064,0.1658534117455487,0.17716078968904586
3,73.0,-92.5,-32.5,-90.0,1.0,0.0,0.0,0.0,0.19153837437127663,0.17274772351360143,0.09606596055970043,0.08095065276449978
3,49.5,-92.5,-57.5,25.60000000000025,1.0,0.0,0.0,1.0,0.3,0.15929644448740332,0.18233142907824793,0.1190388148818306
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.22258711199051442,0.14801150692281292,0.17324987239847278,0.0688927825312965
3,26.0,-75.0,-40.0,25.60000000000025,0.75,0.0,0.0,1.0,0.2248100932249818,0.19164555010513543,0.3,0.18508238699874272
3,5.5,-95.0,-42.5,25.30000000000025,0.5,0.0,0.0,1.0,0.22892438308425206,0.09574835932296036,0.1418931278809327,0.11902861142725175
3,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.11349143590090895,0.1581500576841979,0.1837887540234633,0.1469173043197349
3,-70.0,-67.5,-35.0,-90.0,0.0,0.0,0.0,0.0,0.2824603459263262,0.21666674453608958,0.2697789935416311,0.2177167323604738
3,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.21338041528217594,0.11900440047735807,0.26927491307161555,0.13202903572331637
3,-42.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.2619332173217871,0.18117676645167446,0.10808345559870816,0.08426652851962751
3,58.5,-92.5,-27.5,-30.0,1.0,0.0,0.0,0.0,0.17364012200452414,0.10332335059861744,0.2581538894841308,0.15070890764508016
3,49.5,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.004051845725202517,0.05770730993593672,0.0031784571531000647,0.1620194468447721
3,45.0,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.003807367863636217,0.05345045015708677,0.0024856855221935484,0.11223680917470981
3,11.5,-95.0,-57.5,26.050000000000253,0.5,0.0,0.0,1.0,0.08641899352579979,0.09502865262518788,0.08382496137375725,0.14773693188444226
3,15.5,-95.0,-55.0,25.60000000000025,0.5,0.0,0.0,1.0,0.057929502765382127,0.1424705397233003,0.14560413250498117,0.18406687000656802
3,45.0,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.004933161073973747,0.06146135587182579,0.002961257786174558,0.09342381859398244
3,15.5,-95.0,-55.0,25.60000000000025,0.5,0.0,0.0,1.0,0.03326389226338714,0.16672316902236314,0.12876064485521693,0.1954596904324861
3,11.5,-95.0,-45.0,25.45000000000025,0.5,0.0,0.0,1.0,0.04946013023028771,0.07792942973820276,0.016419066311997077,0.1610373092694733
3,-30.0,-97.5,-80.0,-87.5,0.0,0.0,0.0,0.0,0.20072773550364145,0.20775697140725954,0.17518857845891664,0.0439693277426104
3,-100.0,-97.5,-100.0,-100.0,0.0,0.0,0.0,0.0,0.21023933319195878,0.1391718455746849,0.13869704495708968,0.051382711347499645
3,-32.5,-97.5,-72.5,-87.5,0.0,0.0,0.0,0.0,0.1941571243163889,0.22645587196108843,0.057587021258226276,0.05106794395883887
3,-27.5,-97.5,-70.0,-87.5,0.0,0.0,0.0,0.0,0.2677648522791445,0.18731161640485064,0.11735914743942613,0.03839573119425482
4,40.5,-57.5,-27.5,25.75000000000025,1.0,0.0,0.0,1.0,0.14468346541940852,0.21541828889271422,0.058938084875752784,0.11426627274173029
4,37.0,-90.0,-30.0,25.60000000000025,1.0,0.0,0.0,1.0,0.12899095971087798,0.03725211648623499,0.10860832858984788,0.06536541879213216
4,36.0,-82.5,-30.0,25.60000000000025,1.0,0.0,0.0,1.0,0.11795864946006024,0.13387147464540536,0.24302990883735354,0.18990087856299429
4,26.0,-70.0,-30.0,25.60000000000025,0.75,0.0,0.0,1.0,0.2883133639216514,0.2729033347124223,0.3,0.13475480979526125
4,38.0,-87.5,-30.0,25.60000000000025,1.0,0.0,0.0,1.0,0.08332137060998009,0.03232806849545812,0.11198484510281796,0.14531971958778908
4,31.0,-65.0,-30.0,25.75000000000025,1.0,0.0,0.0,1.0,0.112204614343338,0.07969752058359279,0.08908246344447103,0.07126141467480467
4,55.5,-85.0,-32.5,25.75000000000025,1.0,0.0,0.0,1.0,0.11700883619032838,0.16189922527081488,0.28008851296259013,0.16341605441194157
4,48.0,-72.5,-27.5,26.05000000000025,1.0,0.0,0.0,1.0,0.23769723829450762,0.19448611963905452,0.1375578946455005,0.07088298412922535
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.1623881501177441,0.10629465392017559,0.09613879204220097,0.10629653849338981
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.15200964523652236,0.09403388656110855,0.07315049024362086,0.15661823827174914
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.2386316875341904,0.09770415165173843,0.1423517050076079,0.14563526104508806
4,-40.0,-82.5,-37.5,-90.0,0.0,0.0,0.0,0.0,0.17139939569111545,0.1740119104114197,0.3,0.2305904440435174
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.15304379985237843,0.14842427131729088,0.3,0.18423522399080092
4,-77.5,-95.0,-80.0,-70.0,0.0,0.0,0.0,0.0,0.16541128843015207,0.11093945261895825,0.17796964845903315,0.17102593564929977
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.21041698586749738,0.1099646497459068,0.1259948386339702,0.11377654793787649
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1209723692504976,0.10632265974895608,0.17209530116829483,0.0918049465388355
4,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.13421717165281952,0.12247402568646185,0.18584222644612533,0.11178479864563061
4,18.0,-92.5,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1695011729555959,0.128882017961024,0.16404657192081212,0.12241782284927401
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.26055399830832954,0.11361321427754058,0.17694111206870217,0.1194705416115388
4,74.0,-92.5,-30.0,-90.0,1.0,0.0,0.0,0.0,0.14809636961334635,0.12881326067530627,0.1194825193119222,0.08790642008607541
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.14008915588648843,0.2086587398266771,0.2883077693603961,0.2308337674098414
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.17906603823245168,0.09521936854224733,0.21765904201333325,0.1304547851695265
4,40.0,-95.0,-57.5,25.60000000000025,0.75,0.0,0.0,1.0,0.17476614870112064,0.08906888590656314,0.15295547160503534,0.09684646736925998
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.22631167262010893,0.12562126804056292,0.10629459981845263,0.08027039416450059
4,-17.5,-67.5,-32.5,25.60000000000025,0.0,0.0,0.0,1.0,0.17301998669013152,0.3,0.29931702212649286,0.1487706570028895
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.24115560851685983,0.12200563640618112,0.14340317103413375,0.15810091665666476
4,15.5,-82.5,-30.0,25.60000000000025,0.5,0.0,0.0,1.0,0.2759682981044539,0.04527893326782541,0.18238595856134848,0.20497744301773335
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.1440700289381485,0.0889946289672396,0.2005027011516909,0.08310777201532926
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.24816209840951817,0.16079561178103902,0.06612217476790602,0.13080246035842416
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.20394310758039977,0.10060637612045367,0.06736449379453063,0.1656472027023823
4,15.5,-95.0,-57.5,25.150000000000247,0.5,0.0,0.0,1.0,0.2176286017849248,0.11199909870522286,0.292980881892112,0.1922142347205501
4,17.5,-95.0,-55.0,25.60000000000025,0.5,0.0,0.0,1.0,0.25415905718854687,0.1000998801460507,0.2655171157599967,0.12162040579476985
4,15.5,-95.0,-50.0,25.60000000000025,0.5,0.0,0.0,1.0,0.2515782087336421,0.20156206943859295,0.24437235067645113,0.11449694002967968
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.26475560685729965,0.21952589552240717,0.14427858213601677,0.09840392994975361
4,18.0,-82.5,-30.0,25.60000000000025,0.5,0.0,0.0,1.0,0.24673315865551065,0.07836412062359836,0.1862871084097119,0.14208518106603563
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.1289235364020591,0.17868324469269878,0.0996790116079856,0.13262096395588036
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.11582883867307764,0.04813705372555743,0.10156869648930432,0.12061258297729445
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.15944719249231454,0.19222099801452405,0.17165613702347274,0.12209340740239656
4,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.10261438147257393,0.18944989089868994,0.1724505603033997,0.1764881407766787
4,6.5,-85.0,-27.5,20.200000000000244,0.5,0.0,0.0,1.0,0.17017166526159314,0.13344736410610408,0.12467245217781953,0.12501812946167695
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.2634209604142544,0.09366002967293632,0.09097314835663921,0.16976896868081448
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.18186210318690685,0.12913341765441871,0.13576229692757233,0.20695449345728328
4,-11.0,-95.0,-42.5,-90.0,0.25,0.0,0.0,0.0,0.14752638867059803,0.11927971183864255,0.23559800482141013,0.1605517023227669
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.1264364696799589,0.11965999129236281,0.06184847995675932,0.07091691676180945
4,6.0,-95.0,-55.0,25.75000000000025,0.5,0.0,0.0,1.0,0.1541896651119082,0.16982473119958622,0.20835005846533736,0.14514558391668622
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.2037747934492805,0.15316251834913613,0.1769688662902761,0.12456056730877041
4,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.23485343838817554,0.2185843790764253,0.1812766368900415,0.12127612094061184
4,15.5,-92.5,-47.5,25.60000000000025,0.5,0.0,0.0,1.0,0.2506275416052064,0.18778453668168982,0.2580223174654567,0.11581644810359887
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.10424862787774897,0.07342072285986351,0.16127713716535225,0.12087104280532232
4,15.5,-92.5,-35.0,25.60000000000025,0.5,0.0,0.0,1.0,0.14193447602125758,0.0426896048532811,0.14612736254564193,0.06889297386832843
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.14664284192117497,0.20839410595457017,0.20959830572567192,0.14808066858207558
4,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.21159564304422354,0.17885582073756542,0.13069323184430395,0.1042712530494359
4,4.0,-95.0,-92.5,25.60000000000025,0.5,0.0,0.0,1.0,0.16563631757789843,0.06380250838951554,0.16029809867669145,0.19740032518964196
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.2216408709670969,0.037135279218151136,0.16034619345597265,0.1877280581477176
4,13.0,-82.5,-67.5,25.60000000000025,0.5,0.0,0.0,1.0,0.2405301205005841,0.06959525352515461,0.14361776025346298,0.20159050072508244
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.18214827897948657,0.04598086270526,0.20033156945066138,0.15895427017455452
4,-10.5,-95.0,-92.5,25.60000000000025,0.5,0.0,0.0,1.0,0.16126746771159114,0.06359478337472639,0.1387128083807589,0.14858026924375498
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.15123777340241834,0.05599696589408428,0.1716016259316036,0.22637074015722505
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.18639479862637665,0.07671482864247638,0.1424657952068973,0.2068082201609821
4,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.18233943920567844,0.06389999418950688,0.13273043587090802,0.1827626493764548
4,11.5,-95.0,-80.0,54.35000000000017,0.5,0.0,0.0,0.75,0.24029745871645422,0.08425228618500262,0.15937055347491677,0.16225052001368964
4,8.0,-95.0,-60.0,25.60000000000025,0.5,0.0,0.0,1.0,0.2515902599083991,0.0776960795633538,0.1487526792913241,0.13967714277808507
4,15.5,-87.5,-55.0,25.60000000000025,0.5,0.0,0.0,1.0,0.19424693542376084,0.06696595133784433,0.3,0.1977430662454764
4,-12.5,-95.0,-92.5,25.60000000000025,0.5,0.0,0.0,1.0,0.10792326478706622,0.0684450311280873,0.13178421950726604,0.17882274152570343
4,21.0,-92.5,-25.59999999999994,-70.0,0.5,0.0,0.25,0.0,0.24807219286885784,0.16887844646573527,0.3,0.14079127124282684
4,25.5,-77.5,-45.0,-75.0,0.75,0.0,0.0,0.0,0.1955218781890091,0.12806668653420125,0.3,0.18238608086627284
4,28.5,-92.5,-40.0,-72.5,0.75,0.0,0.0,0.0,0.2218408879820604,0.19834565196944562,0.3,0.16553932668222812
4,21.0,-85.0,-27.5,-11.299999999999837,0.5,0.0,0.0,0.5,0.22794731525568482,0.16010732867211946,0.19242373983525587,0.11206321957362127
4,11.0,-62.5,-52.5,-75.0,0.5,0.0,0.0,0.0,0.3,0.15033779682990314,0.15335001076946575,0.17652485122072795
4,15.5,-57.5,-47.5,-77.5,0.75,0.0,0.0,0.0,0.18657836908417025,0.10906538778165631,0.2492237010450277,0.13616826455914244
4,21.5,-87.5,-37.5,33.25000000000027,0.5,0.0,0.0,1.0,0.3,0.18199623568206624,0.23935576042913567,0.20830956088936103
4,21.5,-90.0,-36.29999999999994,-75.0,0.75,0.0,0.25,0.0,0.21292357528002184,0.1313950544830942,0.2571142756461496,0.18810287552145716
4,2.5,-77.5,-47.5,-85.0,0.25,0.0,0.0,0.0,0.25371660549901304,0.1577496194612831,0.22203386504727454,0.17576282496828596
4,30.5,-90.0,-35.0,-70.0,0.75,0.0,0.0,0.0,0.3,0.13327961153027404,0.27143248748080473,0.18984501567257914
4,-70.0,-97.5,-85.0,-87.5,0.0,0.0,0.0,0.0,0.22291885018611082,0.1945426168818375,0.17836299949454668,0.11660708731038709
4,-42.5,-85.0,-72.5,-75.0,0.0,0.0,0.0,0.0,0.3,0.12557626740006303,0.25219201434866517,0.17105971220067265
4,27.0,-72.5,-40.0,-80.0,0.75,0.0,0.0,0.0,0.22430593532749546,0.18477566644618815,0.2851108818638011,0.21258624693879274
4,25.5,-95.0,-34.89999999999994,-75.0,0.75,0.0,0.25,0.0,0.1991820702938405,0.20880046797745302,0.3,0.15340013996400295
4,12.5,-85.0,-40.0,-72.5,0.5,0.0,0.0,0.0,0.2094264087715782,0.11748875212756199,0.1598558951552717,0.15574420233319447
4,13.0,-80.0,-42.5,-80.0,0.5,0.0,0.0,0.0,0.21811215572769715,0.2276582988612923,0.2582139374162883,0.2027004197542168
4,27.0,-90.0,-40.0,-77.5,0.75,0.0,0.0,0.0,0.3,0.14387331560844874,0.27816878286423424,0.15582705351598203
4,11.5,-82.5,-50.0,-75.0,0.5,0.0,0.0,0.0,0.28670282267477454,0.14788698860419466,0.20912301633052593,0.1366101429988825
4,-35.0,-97.5,-80.0,-87.5,0.0,0.0,0.0,0.0,0.28496730775416057,0.2020747036485501,0.06296909416794742,0.05229314356767328
4,-72.5,-97.5,-85.0,-87.5,0.0,0.0,0.0,0.0,0.2014141952064887,0.21798107439309902,0.08671211709356513,0.03995206832676847
4,-72.5,-97.5,-85.0,-87.5,0.0,0.0,0.0,0.0,0.22553130942363303,0.25810255324545733,0.053818522426961724,0.047051895014774796
4,-30.0,-97.5,-70.0,-87.5,0.0,0.0,0.0,0.0,0.24397337020334334,0.286244999711257,0.10293372649146666,0.03726874362379055
4,22.5,-85.0,-22.5,-77.5,0.75,0.0,0.0,0.0,0.09801001418973171,0.11742457775205463,0.04264398974788432,0.16843751834584242
4,15.0,-95.0,-27.5,-42.14999999999992,0.5,0.0,0.0,0.25,0.04027187465854765,0.05611828699104824,0.02114317662329784,0.09284695499084628
4,8.0,-95.0,-50.0,-12.14999999999985,0.5,0.0,0.0,0.5,0.08486911306396618,0.11635667744456675,0.026079554938967464,0.12660219578887671
4,15.5,-95.0,-25.0,-34.749999999999936,0.5,0.0,0.0,0.25,0.057345448706951976,0.11199471649533896,0.01898546656972256,0.12387010393819717
4,15.5,-95.0,-45.0,-70.0,0.5,0.0,0.0,0.0,0.06196874786221788,0.08650467430335956,0.03044002458659499,0.1581722430297958
4,23.0,-72.5,-37.5,-75.0,0.75,0.0,0.0,0.0,0.0758554764900136,0.06111408452768643,0.028665117733227066,0.20414679948801465
4,17.5,-87.5,-30.0,-4.849999999999827,0.5,0.0,0.0,0.75,0.032315598829152636,0.06866385174639482,0.020175969703082195,0.10474157900063863
4,49.5,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.003716289191202963,0.05845029965267117,0.0029482942716910023,0.16310210469386863
4,45.0,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.003944102902855444,0.06919281841702993,0.0019071228617823462,0.09240450430264052
4,45.0,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.00407026387476209,0.04807678370655,0.0031033002349814295,0.09858791301922971
4,20.5,-85.0,-16.84999999999988,25.75000000000025,0.75,0.0,0.5,1.0,0.03065085234078787,0.06908310344608272,0.007097513952768377,0.12832805969830685
4,15.5,-95.0,-52.5,25.60000000000025,0.5,0.0,0.0,1.0,0.02805504930824598,0.09484453721379771,0.07160810380013309,0.12787381688778315
4,11.5,-95.0,-42.5,25.45000000000025,0.5,0.0,0.0,1.0,0.05372089259873236,0.05308878987901136,0.011874652563529134,0.13882679116319804
4,18.0,-97.5,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.015793253679873324,0.09678575917349855,0.06431284226790503,0.10268196978745703
5,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.26036468949107056,0.26891600659086345,0.07027734936721627,0.036805990069625115
5,15.5,-97.5,-65.0,-87.5,0.5,0.0,0.0,0.0,0.2926466691653754,0.21177368750369088,0.09537412069292123,0.03685467699440664
5,36.0,-97.5,-77.5,-87.5,1.0,0.0,0.0,0.0,0.2719627238086336,0.19225603031341984,0.07936857708962784,0.06037874552764175
5,-15.0,-97.5,-65.0,-87.5,0.0,0.0,0.0,0.0,0.2515477094877494,0.3,0.08314691397432657,0.03874110942612127
5,53.5,-57.5,-27.5,25.75000000000025,1.0,0.0,0.0,1.0,0.10137733600646616,0.17309642732764746,0.07023152012369108,0.10680128579907525
5,31.0,-65.0,-30.0,25.75000000000025,1.0,0.0,0.0,1.0,0.1286288251451584,0.08468911435466182,0.08952847567399716,0.07755624403542438
5,48.0,-72.5,-27.5,26.05000000000025,1.0,0.0,0.0,1.0,0.253498524888772,0.22118557242361625,0.13042179824828687,0.08168141158317879
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.24928030895205835,0.25790608874314863,0.15356820298749377,0.2223936163760638
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.13014921036611932,0.09216020426435652,0.16527457884112476,0.07547362652791278
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.19009545506144757,0.1851997651733628,0.08288288040717788,0.1696454469221697
5,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.15471159377802168,0.22095067624053993,0.23560016060760813,0.14339603982073276
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.2733751123654785,0.08466383020633476,0.1827337969344223,0.1370944184509815
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.09805676365818088,0.07118087226575426,0.06865559892102091,0.13003178390591663
5,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.28865575855297854,0.1703682196603737,0.18894333334536634,0.13226823640681512
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.24324405123475237,0.16533169589891128,0.12081898969329771,0.07413103929207339
5,4.0,-95.0,-52.5,26.650000000000254,0.5,0.0,0.0,1.0,0.3,0.15948713284913915,0.12614363792949393,0.14722724722342703
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.2112496950516374,0.13648455311716148,0.16500716056332476,0.19052760876853575
5,47.5,-67.5,-32.5,25.60000000000025,1.0,0.0,0.0,1.0,0.18363338272703786,0.3,0.3,0.15289231149089283
5,-62.5,-65.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.3,0.16850013934956773,0.20882683628314702,0.09946022410451266
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.18260696166863577,0.144989521577641,0.20315768157606998,0.15961950483002385
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.25379717571256527,0.10166239016845041,0.09209992406737172,0.13193366213846291
5,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1192185087824512,0.16425820052403758,0.15752308570927448,0.16813913808238123
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.19713856757912615,0.08039342810543282,0.17723276293499182,0.11378421237495638
5,6.0,-95.0,-57.5,26.800000000000253,0.5,0.0,0.0,1.0,0.2207406274440305,0.09496928275825263,0.13746430228790574,0.1335098799087202
5,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.2936521907292102,0.20797571822311603,0.19952566576328107,0.10225160630889882
5,-52.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.17082502757529983,0.18951353701270401,0.18697066725507652,0.12168585185157184
5,5.0,-95.0,-52.5,30.250000000000263,0.5,0.0,0.0,1.0,0.3,0.05857305318767468,0.21548544703303754,0.2222843385717378
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.18097711125660987,0.06995781218405589,0.07974020550889752,0.09517150588328584
5,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.13857177826705977,0.10929103364244146,0.17083160533019318,0.066179990190048
5,-7.0,-95.0,-57.5,-85.0,0.25,0.0,0.0,0.0,0.1728091567946742,0.12712372905262337,0.14970168833805794,0.12872455998729654
5,28.0,-55.0,-30.0,-45.0,1.0,0.0,0.0,0.0,0.19173910472060943,0.2268085886872051,0.0967747778569934,0.1230615474486823
5,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.21017532688334656,0.10578733233183345,0.23636040742188308,0.08790656022419507
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.19875961026947855,0.09296479943224951,0.06799183062539162,0.18564162951692423
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.11656485560878661,0.13158197876891226,0.09814593072915152,0.10670876593466186
5,15.5,-95.0,-42.5,25.60000000000025,0.5,0.0,0.0,1.0,0.16805194832144413,0.05040218597193525,0.1385009718656565,0.1483874390917918
5,18.0,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.2193019794107412,0.16648141505359088,0.20086946572391118,0.13939414781628062
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.16214598142878986,0.18597767961770081,0.08384845359991666,0.12666737230302513
5,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1501048923297875,0.05383017978864556,0.1498719151592167,0.13256969165675933
5,6.0,-95.0,-57.5,26.800000000000253,0.5,0.0,0.0,1.0,0.19586273559160758,0.23873284438419587,0.1725092104493176,0.2354022275930636
5,3.0,-95.0,-55.0,27.550000000000253,0.5,0.0,0.0,1.0,0.18441010450346135,0.1102909419120724,0.14485196378141763,0.1265623440833335
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.23604768583717695,0.0823550059971436,0.22053813838092665,0.14635545214259002
5,46.0,-47.5,-32.5,25.75000000000025,1.0,0.0,0.0,1.0,0.1275868418308532,0.10256865853581386,0.2937261912243005,0.12447212712249199
5,5.5,-85.0,-30.0,25.45000000000025,0.5,0.0,0.0,1.0,0.1691041646312288,0.1345721188190128,0.10849245341919299,0.1455858313914287
5,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1415350045650804,0.19465753717732232,0.14316668587720816,0.10699146908060952
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.11688121346352334,0.1437345614663134,0.1924447936220632,0.18944161708974544
5,1.5,-95.0,-55.0,27.70000000000026,0.5,0.0,0.0,1.0,0.12420466935786482,0.1666783635788056,0.2576804850060773,0.15071215884047634
5,3.5,-95.0,-52.5,27.70000000000026,0.5,0.0,0.0,1.0,0.13311205990716565,0.1772298749861162,0.2391010305651731,0.14625356000164372
5,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.21391814591919736,0.20234434874895144,0.16309284960089235,0.1294741940383409
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.14328240267242282,0.1107139017694261,0.1560393918859049,0.08257698350422626
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.13036570303890724,0.1562504723215272,0.11056384513204434,0.14564403250464905
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.22498122082768804,0.1627198365275712,0.09722304808667866,0.1321344984491613
5,17.5,-75.0,-30.0,25.60000000000025,0.5,0.0,0.0,1.0,0.21197338297555968,0.06872527664823347,0.18858616377031004,0.17702641171512767
5,-32.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.19780887163844213,0.10058511931881725,0.23901176676668728,0.17416767531377322
5,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.20632226842566226,0.08117090625699676,0.11599185778157928,0.10134117697863204
